,0
2025-04-12 08:00:00+00:00,1000000.0
2025-04-12 12:00:00+00:00,1000000.0
2025-04-12 16:00:00+00:00,1000000.0
2025-04-12 20:00:00+00:00,1000000.0
2025-04-13 00:00:00+00:00,1000000.0
2025-04-13 04:00:00+00:00,1000000.0
2025-04-13 08:00:00+00:00,1000000.0
2025-04-13 12:00:00+00:00,1000000.0
2025-04-13 16:00:00+00:00,1000000.0
2025-04-13 20:00:00+00:00,1000000.0
2025-04-14 00:00:00+00:00,1000000.0
2025-04-14 04:00:00+00:00,1000000.0
2025-04-14 08:00:00+00:00,1000000.0
2025-04-14 12:00:00+00:00,1000000.0
2025-04-14 16:00:00+00:00,1000000.0
2025-04-14 20:00:00+00:00,1000000.0
2025-04-15 00:00:00+00:00,1000000.0
2025-04-15 04:00:00+00:00,1000000.0
2025-04-15 08:00:00+00:00,1000000.0
2025-04-15 12:00:00+00:00,1000000.0
2025-04-15 16:00:00+00:00,1000000.0
2025-04-15 20:00:00+00:00,1000000.0
2025-04-16 00:00:00+00:00,1000000.0
2025-04-16 04:00:00+00:00,1000000.0
2025-04-16 08:00:00+00:00,1000000.0
2025-04-16 12:00:00+00:00,1000000.0
2025-04-16 16:00:00+00:00,1000000.0
2025-04-16 20:00:00+00:00,1000000.0
2025-04-17 00:00:00+00:00,1000000.0
2025-04-17 04:00:00+00:00,1000000.0
2025-04-17 08:00:00+00:00,1000000.0
2025-04-17 12:00:00+00:00,1000000.0
2025-04-17 16:00:00+00:00,1000000.0
2025-04-17 20:00:00+00:00,1000000.0
2025-04-18 00:00:00+00:00,1000000.0
2025-04-18 04:00:00+00:00,1000000.0
2025-04-18 08:00:00+00:00,1000000.0
2025-04-18 12:00:00+00:00,1000000.0
2025-04-18 16:00:00+00:00,1000000.0
2025-04-18 20:00:00+00:00,1000000.0
2025-04-19 00:00:00+00:00,1000000.0
2025-04-19 04:00:00+00:00,1000000.0
2025-04-19 08:00:00+00:00,1000000.0
2025-04-19 12:00:00+00:00,1000000.0
2025-04-19 16:00:00+00:00,1000000.0
2025-04-19 20:00:00+00:00,1000000.0
2025-04-20 00:00:00+00:00,1000000.0
2025-04-20 04:00:00+00:00,1000000.0
2025-04-20 08:00:00+00:00,1000000.0
2025-04-20 12:00:00+00:00,1000000.0
2025-04-20 16:00:00+00:00,1000000.0
2025-04-20 20:00:00+00:00,1000000.0
2025-04-21 00:00:00+00:00,1000000.0
2025-04-21 04:00:00+00:00,1000000.0
2025-04-21 08:00:00+00:00,1000000.0
2025-04-21 12:00:00+00:00,1000000.0
2025-04-21 16:00:00+00:00,1000000.0
2025-04-21 20:00:00+00:00,1000000.0
2025-04-22 00:00:00+00:00,1000000.0
2025-04-22 04:00:00+00:00,1000000.0
2025-04-22 08:00:00+00:00,1000000.0
2025-04-22 12:00:00+00:00,1000000.0
2025-04-22 16:00:00+00:00,1000000.0
2025-04-22 20:00:00+00:00,1000000.0
2025-04-23 00:00:00+00:00,1000000.0
2025-04-23 04:00:00+00:00,1000000.0
2025-04-23 08:00:00+00:00,1000000.0
2025-04-23 12:00:00+00:00,1000000.0
2025-04-23 16:00:00+00:00,1000000.0
2025-04-23 20:00:00+00:00,1000000.0
2025-04-24 00:00:00+00:00,1000000.0
2025-04-24 04:00:00+00:00,1000000.0
2025-04-24 08:00:00+00:00,1000000.0
2025-04-24 12:00:00+00:00,1000000.0
2025-04-24 16:00:00+00:00,1000000.0
2025-04-24 20:00:00+00:00,1000000.0
2025-04-25 00:00:00+00:00,1000000.0
2025-04-25 04:00:00+00:00,1000000.0
2025-04-25 08:00:00+00:00,1000000.0
2025-04-25 12:00:00+00:00,1000000.0
2025-04-25 16:00:00+00:00,1000000.0
2025-04-25 20:00:00+00:00,1000000.0
2025-04-26 00:00:00+00:00,1000000.0
2025-04-26 04:00:00+00:00,1000000.0
2025-04-26 08:00:00+00:00,1000000.0
2025-04-26 12:00:00+00:00,1000000.0
2025-04-26 16:00:00+00:00,1000000.0
2025-04-26 20:00:00+00:00,1000000.0
2025-04-27 00:00:00+00:00,1000000.0
2025-04-27 04:00:00+00:00,1000000.0
2025-04-27 08:00:00+00:00,1000000.0
2025-04-27 12:00:00+00:00,1000000.0
2025-04-27 16:00:00+00:00,1000000.0
2025-04-27 20:00:00+00:00,1000000.0
2025-04-28 00:00:00+00:00,1000000.0
2025-04-28 04:00:00+00:00,1000000.0
2025-04-28 08:00:00+00:00,1000000.0
2025-04-28 12:00:00+00:00,1000000.0
2025-04-28 16:00:00+00:00,1000000.0
2025-04-28 20:00:00+00:00,1000000.0
2025-04-29 00:00:00+00:00,1000000.0
2025-04-29 04:00:00+00:00,1000000.0
2025-04-29 08:00:00+00:00,1000000.0
2025-04-29 12:00:00+00:00,1000000.0
2025-04-29 16:00:00+00:00,1000000.0
2025-04-29 20:00:00+00:00,1000000.0
2025-04-30 00:00:00+00:00,1000000.0
2025-04-30 04:00:00+00:00,1000000.0
2025-04-30 08:00:00+00:00,1000000.0
2025-04-30 12:00:00+00:00,1000000.0
2025-04-30 16:00:00+00:00,1000000.0
2025-04-30 20:00:00+00:00,1000000.0
2025-05-01 00:00:00+00:00,1000000.0
2025-05-01 04:00:00+00:00,1000000.0
2025-05-01 08:00:00+00:00,1000000.0
2025-05-01 12:00:00+00:00,1000000.0
2025-05-01 16:00:00+00:00,1000000.0
2025-05-01 20:00:00+00:00,1000000.0
2025-05-02 00:00:00+00:00,1000000.0
2025-05-02 04:00:00+00:00,1000000.0
2025-05-02 08:00:00+00:00,1000000.0
2025-05-02 12:00:00+00:00,1000000.0
2025-05-02 16:00:00+00:00,1000000.0
2025-05-02 20:00:00+00:00,1000000.0
2025-05-03 00:00:00+00:00,1000000.0
2025-05-03 04:00:00+00:00,1000000.0
2025-05-03 08:00:00+00:00,1000000.0
2025-05-03 12:00:00+00:00,1000000.0
2025-05-03 16:00:00+00:00,1000000.0
2025-05-03 20:00:00+00:00,1000000.0
2025-05-04 00:00:00+00:00,1000000.0
2025-05-04 04:00:00+00:00,1000000.0
2025-05-04 08:00:00+00:00,1000000.0
2025-05-04 12:00:00+00:00,1000000.0
2025-05-04 16:00:00+00:00,1000000.0
2025-05-04 20:00:00+00:00,1000000.0
2025-05-05 00:00:00+00:00,1000000.0
2025-05-05 04:00:00+00:00,1000000.0
2025-05-05 08:00:00+00:00,1000000.0
2025-05-05 12:00:00+00:00,1000000.0
2025-05-05 16:00:00+00:00,1000000.0
2025-05-05 20:00:00+00:00,1000000.0
2025-05-06 00:00:00+00:00,1000000.0
2025-05-06 04:00:00+00:00,1000000.0
2025-05-06 08:00:00+00:00,1000000.0
2025-05-06 12:00:00+00:00,1000000.0
2025-05-06 16:00:00+00:00,1000000.0
2025-05-06 20:00:00+00:00,1000000.0
2025-05-07 00:00:00+00:00,1000000.0
2025-05-07 04:00:00+00:00,1000000.0
2025-05-07 08:00:00+00:00,1000000.0
2025-05-07 12:00:00+00:00,1000000.0
2025-05-07 16:00:00+00:00,1000000.0
2025-05-07 20:00:00+00:00,1000000.0
2025-05-08 00:00:00+00:00,1000000.0
2025-05-08 04:00:00+00:00,1000000.0
2025-05-08 08:00:00+00:00,1000000.0
2025-05-08 12:00:00+00:00,1000000.0
2025-05-08 16:00:00+00:00,1000000.0
2025-05-08 20:00:00+00:00,1000000.0
2025-05-09 00:00:00+00:00,1000000.0
2025-05-09 04:00:00+00:00,1000000.0
2025-05-09 08:00:00+00:00,1000000.0
2025-05-09 12:00:00+00:00,1000000.0
2025-05-09 16:00:00+00:00,1000000.0
2025-05-09 20:00:00+00:00,1000000.0
2025-05-10 00:00:00+00:00,1000000.0
2025-05-10 04:00:00+00:00,1000000.0
2025-05-10 08:00:00+00:00,1000000.0
2025-05-10 12:00:00+00:00,1000000.0
2025-05-10 16:00:00+00:00,1000000.0
2025-05-10 20:00:00+00:00,1000000.0
2025-05-11 00:00:00+00:00,1000000.0
2025-05-11 04:00:00+00:00,1000000.0
2025-05-11 08:00:00+00:00,1000000.0
2025-05-11 12:00:00+00:00,1000000.0
2025-05-11 16:00:00+00:00,1000000.0
2025-05-11 20:00:00+00:00,1000000.0
2025-05-12 00:00:00+00:00,1000000.0
2025-05-12 04:00:00+00:00,1000000.0
2025-05-12 08:00:00+00:00,1000000.0
2025-05-12 12:00:00+00:00,1000000.0
2025-05-12 16:00:00+00:00,1000000.0
2025-05-12 20:00:00+00:00,1000000.0
2025-05-13 00:00:00+00:00,1000000.0
2025-05-13 04:00:00+00:00,1000000.0
2025-05-13 08:00:00+00:00,1000000.0
2025-05-13 12:00:00+00:00,1000000.0
2025-05-13 16:00:00+00:00,1000000.0
2025-05-13 20:00:00+00:00,1000000.0
2025-05-14 00:00:00+00:00,1000000.0
2025-05-14 04:00:00+00:00,1000000.0
2025-05-14 08:00:00+00:00,1000000.0
2025-05-14 12:00:00+00:00,1000000.0
2025-05-14 16:00:00+00:00,1000000.0
2025-05-14 20:00:00+00:00,1000000.0
2025-05-15 00:00:00+00:00,1000000.0
2025-05-15 04:00:00+00:00,1000000.0
2025-05-15 08:00:00+00:00,1000000.0
2025-05-15 12:00:00+00:00,1000000.0
2025-05-15 16:00:00+00:00,1000000.0
2025-05-15 20:00:00+00:00,1000000.0
2025-05-16 00:00:00+00:00,1000000.0
2025-05-16 04:00:00+00:00,1000000.0
2025-05-16 08:00:00+00:00,1000000.0
2025-05-16 12:00:00+00:00,1000000.0
2025-05-16 16:00:00+00:00,1000000.0
2025-05-16 20:00:00+00:00,1000000.0
2025-05-17 00:00:00+00:00,1000000.0
2025-05-17 04:00:00+00:00,1000000.0
2025-05-17 08:00:00+00:00,1000000.0
2025-05-17 12:00:00+00:00,1000000.0
2025-05-17 16:00:00+00:00,1000000.0
2025-05-17 20:00:00+00:00,1000000.0
2025-05-18 00:00:00+00:00,1000000.0
2025-05-18 04:00:00+00:00,1000000.0
2025-05-18 08:00:00+00:00,1000000.0
2025-05-18 12:00:00+00:00,1000000.0
2025-05-18 16:00:00+00:00,1000000.0
2025-05-18 20:00:00+00:00,1000000.0
2025-05-19 00:00:00+00:00,1000000.0
2025-05-19 04:00:00+00:00,1000000.0
2025-05-19 08:00:00+00:00,1000000.0
2025-05-19 12:00:00+00:00,1000000.0
2025-05-19 16:00:00+00:00,1000000.0
2025-05-19 20:00:00+00:00,1000000.0
2025-05-20 00:00:00+00:00,1000000.0
2025-05-20 04:00:00+00:00,1000000.0
2025-05-20 08:00:00+00:00,1000000.0
2025-05-20 12:00:00+00:00,1000000.0
2025-05-20 16:00:00+00:00,1000000.0
2025-05-20 20:00:00+00:00,1000000.0
2025-05-21 00:00:00+00:00,1000000.0
2025-05-21 04:00:00+00:00,1000000.0
2025-05-21 08:00:00+00:00,1000000.0
2025-05-21 12:00:00+00:00,1000000.0
2025-05-21 16:00:00+00:00,1000000.0
2025-05-21 20:00:00+00:00,1000000.0
2025-05-22 00:00:00+00:00,1000000.0
2025-05-22 04:00:00+00:00,1000000.0
2025-05-22 08:00:00+00:00,1000000.0
2025-05-22 12:00:00+00:00,1000000.0
2025-05-22 16:00:00+00:00,1000000.0
2025-05-22 20:00:00+00:00,1000000.0
2025-05-23 00:00:00+00:00,1000000.0
2025-05-23 04:00:00+00:00,1000000.0
2025-05-23 08:00:00+00:00,1000000.0
2025-05-23 12:00:00+00:00,1000000.0
2025-05-23 16:00:00+00:00,1000000.0
2025-05-23 20:00:00+00:00,1000000.0
2025-05-24 00:00:00+00:00,1000000.0
2025-05-24 04:00:00+00:00,1000000.0
2025-05-24 08:00:00+00:00,1000000.0
2025-05-24 12:00:00+00:00,1000000.0
2025-05-24 16:00:00+00:00,1000000.0
2025-05-24 20:00:00+00:00,1000000.0
2025-05-25 00:00:00+00:00,1000000.0
2025-05-25 04:00:00+00:00,1000000.0
2025-05-25 08:00:00+00:00,1000000.0
2025-05-25 12:00:00+00:00,1000000.0
2025-05-25 16:00:00+00:00,1000000.0
2025-05-25 20:00:00+00:00,1000000.0
2025-05-26 00:00:00+00:00,1000000.0
2025-05-26 04:00:00+00:00,1000000.0
2025-05-26 08:00:00+00:00,1000000.0
2025-05-26 12:00:00+00:00,1000000.0
2025-05-26 16:00:00+00:00,1000000.0
2025-05-26 20:00:00+00:00,1000000.0
2025-05-27 00:00:00+00:00,1000000.0
2025-05-27 04:00:00+00:00,1000000.0
2025-05-27 08:00:00+00:00,1000000.0
2025-05-27 12:00:00+00:00,1000000.0
2025-05-27 16:00:00+00:00,1000000.0
2025-05-27 20:00:00+00:00,1000000.0
2025-05-28 00:00:00+00:00,1000000.0
2025-05-28 04:00:00+00:00,1000000.0
2025-05-28 08:00:00+00:00,1000000.0
2025-05-28 12:00:00+00:00,1000000.0
2025-05-28 16:00:00+00:00,1000000.0
2025-05-28 20:00:00+00:00,1000000.0
2025-05-29 00:00:00+00:00,1000000.0
2025-05-29 04:00:00+00:00,1000000.0
2025-05-29 08:00:00+00:00,1000000.0
2025-05-29 12:00:00+00:00,1000000.0
2025-05-29 16:00:00+00:00,1000000.0
2025-05-29 20:00:00+00:00,1000000.0
2025-05-30 00:00:00+00:00,1000000.0
2025-05-30 04:00:00+00:00,1000000.0
2025-05-30 08:00:00+00:00,1000000.0
2025-05-30 12:00:00+00:00,1000000.0
2025-05-30 16:00:00+00:00,1000000.0
2025-05-30 20:00:00+00:00,1000000.0
2025-05-31 00:00:00+00:00,1000000.0
2025-05-31 04:00:00+00:00,1000000.0
2025-05-31 08:00:00+00:00,1000000.0
2025-05-31 12:00:00+00:00,1000000.0
2025-05-31 16:00:00+00:00,1000000.0
2025-05-31 20:00:00+00:00,1000000.0
2025-06-01 00:00:00+00:00,1000000.0
2025-06-01 04:00:00+00:00,1000000.0
2025-06-01 08:00:00+00:00,1000000.0
2025-06-01 12:00:00+00:00,1000000.0
2025-06-01 16:00:00+00:00,1000000.0
2025-06-01 20:00:00+00:00,1000000.0
2025-06-02 00:00:00+00:00,1000000.0
2025-06-02 04:00:00+00:00,1000000.0
2025-06-02 08:00:00+00:00,1000000.0
2025-06-02 12:00:00+00:00,1000000.0
2025-06-02 16:00:00+00:00,1000000.0
2025-06-02 20:00:00+00:00,1000000.0
2025-06-03 00:00:00+00:00,1000000.0
2025-06-03 04:00:00+00:00,1000000.0
2025-06-03 08:00:00+00:00,1000000.0
2025-06-03 12:00:00+00:00,1000000.0
2025-06-03 16:00:00+00:00,1000000.0
2025-06-03 20:00:00+00:00,1000000.0
2025-06-04 00:00:00+00:00,1000000.0
2025-06-04 04:00:00+00:00,1000000.0
2025-06-04 08:00:00+00:00,1000000.0
2025-06-04 12:00:00+00:00,1000000.0
2025-06-04 16:00:00+00:00,1000000.0
2025-06-04 20:00:00+00:00,1000000.0
2025-06-05 00:00:00+00:00,1000000.0
2025-06-05 04:00:00+00:00,1000000.0
2025-06-05 08:00:00+00:00,1000000.0
2025-06-05 12:00:00+00:00,1000000.0
2025-06-05 16:00:00+00:00,1000000.0
2025-06-05 20:00:00+00:00,1000000.0
2025-06-06 00:00:00+00:00,1000000.0
2025-06-06 04:00:00+00:00,1000000.0
2025-06-06 08:00:00+00:00,1000000.0
2025-06-06 12:00:00+00:00,1000000.0
2025-06-06 16:00:00+00:00,1000000.0
2025-06-06 20:00:00+00:00,1000000.0
2025-06-07 00:00:00+00:00,1000000.0
2025-06-07 04:00:00+00:00,1000000.0
2025-06-07 08:00:00+00:00,1000000.0
2025-06-07 12:00:00+00:00,1000000.0
2025-06-07 16:00:00+00:00,1000000.0
2025-06-07 20:00:00+00:00,1000000.0
2025-06-08 00:00:00+00:00,1000000.0
2025-06-08 04:00:00+00:00,1000000.0
2025-06-08 08:00:00+00:00,1000000.0
2025-06-08 12:00:00+00:00,1000000.0
2025-06-08 16:00:00+00:00,1000000.0
2025-06-08 20:00:00+00:00,1000000.0
2025-06-09 00:00:00+00:00,1000000.0
2025-06-09 04:00:00+00:00,1000000.0
2025-06-09 08:00:00+00:00,1000000.0
2025-06-09 12:00:00+00:00,1000000.0
2025-06-09 16:00:00+00:00,1000000.0
2025-06-09 20:00:00+00:00,999888.0
2025-06-10 00:00:00+00:00,999636.2145018763
2025-06-10 04:00:00+00:00,999486.111608764
2025-06-10 08:00:00+00:00,1000730.5130129524
2025-06-10 12:00:00+00:00,1000345.5717225517
2025-06-10 16:00:00+00:00,999912.2101440504
2025-06-10 20:00:00+00:00,1000953.2463382157
2025-06-11 00:00:00+00:00,999825.0536254691
2025-06-11 04:00:00+00:00,998854.2268490498
2025-06-11 08:00:00+00:00,998031.0819513376
2025-06-11 12:00:00+00:00,999665.2666747367
2025-06-11 16:00:00+00:00,998544.3370052052
2025-06-11 20:00:00+00:00,998234.4471613606
2025-06-12 00:00:00+00:00,997740.5602227333
2025-06-12 04:00:00+00:00,998002.0297784772
2025-06-12 08:00:00+00:00,996524.127910405
2025-06-12 12:00:00+00:00,996524.127910405
2025-06-12 16:00:00+00:00,996524.127910405
2025-06-12 20:00:00+00:00,996524.127910405
2025-06-13 00:00:00+00:00,996524.127910405
2025-06-13 04:00:00+00:00,996524.127910405
2025-06-13 08:00:00+00:00,996524.127910405
2025-06-13 12:00:00+00:00,996524.127910405
2025-06-13 16:00:00+00:00,996524.127910405
2025-06-13 20:00:00+00:00,996524.127910405
2025-06-14 00:00:00+00:00,996524.127910405
2025-06-14 04:00:00+00:00,996524.127910405
2025-06-14 08:00:00+00:00,996524.127910405
2025-06-14 12:00:00+00:00,996524.127910405
2025-06-14 16:00:00+00:00,996524.127910405
2025-06-14 20:00:00+00:00,996524.127910405
2025-06-15 00:00:00+00:00,996524.127910405
2025-06-15 04:00:00+00:00,996524.127910405
2025-06-15 08:00:00+00:00,996524.127910405
2025-06-15 12:00:00+00:00,996524.127910405
2025-06-15 16:00:00+00:00,996524.127910405
2025-06-15 20:00:00+00:00,996524.127910405
2025-06-16 00:00:00+00:00,996524.127910405
2025-06-16 04:00:00+00:00,996524.127910405
2025-06-16 08:00:00+00:00,996524.127910405
2025-06-16 12:00:00+00:00,996524.127910405
2025-06-16 16:00:00+00:00,996524.127910405
2025-06-16 20:00:00+00:00,996524.127910405
2025-06-17 00:00:00+00:00,996524.127910405
2025-06-17 04:00:00+00:00,996524.127910405
2025-06-17 08:00:00+00:00,996524.127910405
2025-06-17 12:00:00+00:00,996524.127910405
2025-06-17 16:00:00+00:00,996524.127910405
2025-06-17 20:00:00+00:00,996524.127910405
2025-06-18 00:00:00+00:00,996524.127910405
2025-06-18 04:00:00+00:00,996524.127910405
2025-06-18 08:00:00+00:00,996524.127910405
2025-06-18 12:00:00+00:00,996524.127910405
2025-06-18 16:00:00+00:00,996524.127910405
2025-06-18 20:00:00+00:00,996524.127910405
2025-06-19 00:00:00+00:00,996524.127910405
2025-06-19 04:00:00+00:00,996524.127910405
2025-06-19 08:00:00+00:00,996524.127910405
2025-06-19 12:00:00+00:00,996524.127910405
2025-06-19 16:00:00+00:00,996524.127910405
2025-06-19 20:00:00+00:00,996524.127910405
2025-06-20 00:00:00+00:00,996524.127910405
2025-06-20 04:00:00+00:00,996524.127910405
2025-06-20 08:00:00+00:00,996524.127910405
2025-06-20 12:00:00+00:00,996524.127910405
2025-06-20 16:00:00+00:00,996524.127910405
2025-06-20 20:00:00+00:00,996524.127910405
2025-06-21 00:00:00+00:00,996524.127910405
2025-06-21 04:00:00+00:00,996524.127910405
2025-06-21 08:00:00+00:00,996524.127910405
2025-06-21 12:00:00+00:00,996524.127910405
2025-06-21 16:00:00+00:00,996524.127910405
2025-06-21 20:00:00+00:00,996524.127910405
2025-06-22 00:00:00+00:00,996524.127910405
2025-06-22 04:00:00+00:00,996524.127910405
2025-06-22 08:00:00+00:00,996524.127910405
2025-06-22 12:00:00+00:00,996524.127910405
2025-06-22 16:00:00+00:00,996524.127910405
2025-06-22 20:00:00+00:00,996524.127910405
2025-06-23 00:00:00+00:00,996524.127910405
2025-06-23 04:00:00+00:00,996524.127910405
2025-06-23 08:00:00+00:00,996524.127910405
2025-06-23 12:00:00+00:00,996524.127910405
2025-06-23 16:00:00+00:00,996524.127910405
2025-06-23 20:00:00+00:00,996524.127910405
2025-06-24 00:00:00+00:00,996524.127910405
2025-06-24 04:00:00+00:00,996524.127910405
2025-06-24 08:00:00+00:00,996524.127910405
2025-06-24 12:00:00+00:00,996524.127910405
2025-06-24 16:00:00+00:00,996524.127910405
2025-06-24 20:00:00+00:00,996524.127910405
2025-06-25 00:00:00+00:00,996524.127910405
2025-06-25 04:00:00+00:00,996524.127910405
2025-06-25 08:00:00+00:00,996524.127910405
2025-06-25 12:00:00+00:00,996524.127910405
2025-06-25 16:00:00+00:00,996524.127910405
2025-06-25 20:00:00+00:00,996524.127910405
2025-06-26 00:00:00+00:00,996524.127910405
2025-06-26 04:00:00+00:00,996524.127910405
2025-06-26 08:00:00+00:00,996524.127910405
2025-06-26 12:00:00+00:00,996524.127910405
2025-06-26 16:00:00+00:00,996524.127910405
2025-06-26 20:00:00+00:00,996524.127910405
2025-06-27 00:00:00+00:00,996524.127910405
2025-06-27 04:00:00+00:00,996524.127910405
2025-06-27 08:00:00+00:00,996524.127910405
2025-06-27 12:00:00+00:00,996524.127910405
2025-06-27 16:00:00+00:00,996524.127910405
2025-06-27 20:00:00+00:00,996524.127910405
2025-06-28 00:00:00+00:00,996524.127910405
2025-06-28 04:00:00+00:00,996524.127910405
2025-06-28 08:00:00+00:00,996524.127910405
2025-06-28 12:00:00+00:00,996524.127910405
2025-06-28 16:00:00+00:00,996524.127910405
2025-06-28 20:00:00+00:00,996524.127910405
2025-06-29 00:00:00+00:00,996524.127910405
2025-06-29 04:00:00+00:00,996524.127910405
2025-06-29 08:00:00+00:00,996524.127910405
2025-06-29 12:00:00+00:00,996524.127910405
2025-06-29 16:00:00+00:00,996524.127910405
2025-06-29 20:00:00+00:00,996524.127910405
2025-06-30 00:00:00+00:00,996524.127910405
2025-06-30 04:00:00+00:00,996524.127910405
2025-06-30 08:00:00+00:00,996524.127910405
2025-06-30 12:00:00+00:00,996524.127910405
2025-06-30 16:00:00+00:00,996524.127910405
2025-06-30 20:00:00+00:00,996524.127910405
2025-07-01 00:00:00+00:00,996524.127910405
2025-07-01 04:00:00+00:00,996524.127910405
2025-07-01 08:00:00+00:00,996524.127910405
2025-07-01 12:00:00+00:00,996524.127910405
2025-07-01 16:00:00+00:00,996524.127910405
2025-07-01 20:00:00+00:00,996524.127910405
2025-07-02 00:00:00+00:00,996524.127910405
2025-07-02 04:00:00+00:00,996524.127910405
2025-07-02 08:00:00+00:00,996524.127910405
2025-07-02 12:00:00+00:00,996524.127910405
2025-07-02 16:00:00+00:00,996524.127910405
2025-07-02 20:00:00+00:00,996524.127910405
2025-07-03 00:00:00+00:00,996524.127910405
2025-07-03 04:00:00+00:00,996524.127910405
2025-07-03 08:00:00+00:00,996524.127910405
2025-07-03 12:00:00+00:00,996524.127910405
2025-07-03 16:00:00+00:00,996524.127910405
2025-07-03 20:00:00+00:00,996524.127910405
2025-07-04 00:00:00+00:00,996524.127910405
2025-07-04 04:00:00+00:00,996524.127910405
2025-07-04 08:00:00+00:00,996524.127910405
2025-07-04 12:00:00+00:00,996524.127910405
2025-07-04 16:00:00+00:00,996524.127910405
2025-07-04 20:00:00+00:00,996524.127910405
2025-07-05 00:00:00+00:00,996524.127910405
2025-07-05 04:00:00+00:00,996524.127910405
2025-07-05 08:00:00+00:00,996524.127910405
2025-07-05 12:00:00+00:00,996524.127910405
2025-07-05 16:00:00+00:00,996524.127910405
2025-07-05 20:00:00+00:00,996524.127910405
2025-07-06 00:00:00+00:00,996524.127910405
2025-07-06 04:00:00+00:00,996524.127910405
2025-07-06 08:00:00+00:00,996524.127910405
2025-07-06 12:00:00+00:00,996524.127910405
2025-07-06 16:00:00+00:00,996524.127910405
2025-07-06 20:00:00+00:00,996524.127910405
2025-07-07 00:00:00+00:00,996524.127910405
2025-07-07 04:00:00+00:00,996524.127910405
2025-07-07 08:00:00+00:00,996524.127910405
2025-07-07 12:00:00+00:00,996524.127910405
2025-07-07 16:00:00+00:00,996524.127910405
2025-07-07 20:00:00+00:00,996524.127910405
2025-07-08 00:00:00+00:00,996524.127910405
2025-07-08 04:00:00+00:00,996524.127910405
2025-07-08 08:00:00+00:00,996524.127910405
2025-07-08 12:00:00+00:00,996524.127910405
2025-07-08 16:00:00+00:00,996524.127910405
2025-07-08 20:00:00+00:00,996524.127910405
2025-07-09 00:00:00+00:00,996524.127910405
2025-07-09 04:00:00+00:00,996524.127910405
2025-07-09 08:00:00+00:00,996524.127910405
2025-07-09 12:00:00+00:00,996524.127910405
2025-07-09 16:00:00+00:00,996524.127910405
2025-07-09 20:00:00+00:00,996524.127910405
2025-07-10 00:00:00+00:00,996524.127910405
2025-07-10 04:00:00+00:00,996524.127910405
2025-07-10 08:00:00+00:00,996524.127910405
2025-07-10 12:00:00+00:00,996524.127910405
2025-07-10 16:00:00+00:00,996524.127910405
2025-07-10 20:00:00+00:00,996412.5172080791
2025-07-11 00:00:00+00:00,997407.4552923735
2025-07-11 04:00:00+00:00,995996.124332567
2025-07-11 08:00:00+00:00,996944.327647678
2025-07-11 12:00:00+00:00,997618.9421318305
2025-07-11 16:00:00+00:00,999298.882115
2025-07-11 20:00:00+00:00,994938.0625574153
2025-07-12 00:00:00+00:00,996440.5379803247
2025-07-12 04:00:00+00:00,995522.2076995221
2025-07-12 08:00:00+00:00,995439.164552621
2025-07-12 12:00:00+00:00,991432.1827630923
2025-07-12 16:00:00+00:00,991557.9229906527
2025-07-12 20:00:00+00:00,991496.8639247303
2025-07-13 00:00:00+00:00,991784.7138069359
2025-07-13 04:00:00+00:00,992892.4997172424
2025-07-13 08:00:00+00:00,993293.7450075897
2025-07-13 12:00:00+00:00,994427.6990890058
2025-07-13 16:00:00+00:00,994584.7081156634
2025-07-13 20:00:00+00:00,993119.2905335256
2025-07-14 00:00:00+00:00,995020.8443008234
2025-07-14 04:00:00+00:00,995334.8623541386
2025-07-14 08:00:00+00:00,995186.5760511842
2025-07-14 12:00:00+00:00,993744.403211702
2025-07-14 16:00:00+00:00,992280.267239789
2025-07-14 20:00:00+00:00,993085.7978693757
2025-07-15 00:00:00+00:00,982667.8325552577
2025-07-15 04:00:00+00:00,984023.8515775237
2025-07-15 08:00:00+00:00,985309.1366922254
2025-07-15 12:00:00+00:00,990704.1206460255
2025-07-15 16:00:00+00:00,994008.8093663134
2025-07-15 20:00:00+00:00,1004525.9588149445
2025-07-16 00:00:00+00:00,1000441.872604478
2025-07-16 04:00:00+00:00,1006262.2555854651
2025-07-16 08:00:00+00:00,1003760.3331196905
2025-07-16 12:00:00+00:00,1004924.2775431436
2025-07-16 16:00:00+00:00,1012557.6915140139
2025-07-16 20:00:00+00:00,1011206.6537866213
2025-07-17 00:00:00+00:00,1006219.9093635236
2025-07-17 04:00:00+00:00,1011637.265819796
2025-07-17 08:00:00+00:00,1013247.759887323
2025-07-17 12:00:00+00:00,1014593.5886278907
2025-07-17 16:00:00+00:00,1011082.5594420666
2025-07-17 20:00:00+00:00,1019235.4976338734
2025-07-18 00:00:00+00:00,1027689.847879958
2025-07-18 04:00:00+00:00,1028775.0528740066
2025-07-18 08:00:00+00:00,1030283.8515707055
2025-07-18 12:00:00+00:00,1022721.0793147986
2025-07-18 16:00:00+00:00,1021661.7831357128
2025-07-18 20:00:00+00:00,1019670.633091049
2025-07-19 00:00:00+00:00,1020091.7407832723
2025-07-19 04:00:00+00:00,1018632.3855907753
2025-07-19 08:00:00+00:00,1017177.4876146328
2025-07-19 12:00:00+00:00,1016747.2076337783
2025-07-19 16:00:00+00:00,1019611.4339529858
2025-07-19 20:00:00+00:00,1019497.2965265857
2025-07-20 00:00:00+00:00,1019232.3907756018
2025-07-20 04:00:00+00:00,1019791.1043948982
